,Type,Price,Location,Area,Creation date,Amenities,Installment value
388,Residential Plot,4960000,Al Rehman Garden,8.0,1 week ago,1,2800000.0
389,Commercial Plot,6700000,Al Rehman Garden,2.0,1 week ago,1,3640000.0
390,Residential Plot,7500000,Al Rehman Garden,7.0,1 week ago,12,
391,Plot File,1785000,Al Rehman Garden,3.5,1 week ago,1,1305000.0
392,Residential Plot,3200000,Al Rehman Garden,5.0,1 week ago,35,
393,Residential Plot,2400000,Al Rehman Garden,3.5,1 week ago,36,1370000.0
394,Residential Plot,2400000,Al Rehman Garden,3.5,1 week ago,1,
395,Residential Plot,2400000,Al Rehman Garden,3.5,1 week ago,1,
396,Commercial Plot,6700000,Al Rehman Garden,2.0,1 week ago,26,3640000.0
397,Residential Plot,5250000,Al Rehman Garden,14.0,1 week ago,35,3033000.0
398,Residential Plot,3500000,Al Rehman Garden,5.0,1 week ago,37,
399,Residential Plot,3300000,Al Rehman Garden,5.0,1 week ago,38,1900000.0
400,Residential Plot,4960000,Al Rehman Garden,8.0,1 week ago,1,2800000.0
401,Residential Plot,3300000,Al Rehman Garden,5.0,1 week ago,1,2110000.0
402,Residential Plot,3500000,Al Rehman Garden,5.0,1 week ago,1,
403,Plot File,2500000,Al Rehman Garden,5.0,1 week ago,1,1660000.0
404,Plot File,1785000,Al Rehman Garden,3.5,1 week ago,1,1305000.0
405,Residential Plot,3850000,Al Rehman Garden,5.0,1 week ago,1,
406,Residential Plot,11200000,Al Rehman Garden,10.0,1 week ago,1,
407,Residential Plot,5500000,Al Rehman Garden,5.0,1 week ago,12,
408,Residential Plot,3650000,Al Rehman Garden,5.0,1 week ago,1,
409,Residential Plot,5500000,Al Rehman Garden,5.0,1 week ago,12,
410,Residential Plot,7400000,Al Rehman Garden,10.0,2 weeks ago,1,
411,Residential Plot,10700000,Al Rehman Garden,10.0,2 weeks ago,1,
412,Residential Plot,4600000,Al Rehman Garden,5.0,2 weeks ago,1,
413,Residential Plot,5150000,Al Rehman Garden,5.0,2 weeks ago,1,
414,Residential Plot,4000000,Al Rehman Garden,5.0,2 weeks ago,1,
415,Residential Plot,4000000,Al Rehman Garden,5.0,2 weeks ago,1,
416,Residential Plot,2775000,Al Rehman Garden,3.0,2 weeks ago,12,
417,Residential Plot,6300000,Al Rehman Garden,7.0,2 weeks ago,12,
418,Residential Plot,5500000,Al Rehman Garden,5.0,2 weeks ago,12,
419,Residential Plot,5500000,Al Rehman Garden,5.0,2 weeks ago,12,
420,Residential Plot,5500000,Al Rehman Garden,5.0,2 weeks ago,12,
421,Residential Plot,4000000,Al Rehman Garden,5.0,2 weeks ago,12,
422,Residential Plot,5300000,Al Rehman Garden,5.0,2 weeks ago,12,
423,Residential Plot,5500000,Al Rehman Garden,5.0,2 weeks ago,12,
424,Residential Plot,5500000,Al Rehman Garden,5.0,2 weeks ago,12,
425,Residential Plot,5500000,Al Rehman Garden,5.0,2 weeks ago,12,
426,Residential Plot,7000000,Al Rehman Garden,5.0,2 weeks ago,1,
427,Residential Plot,5500000,Al Rehman Garden,5.0,2 weeks ago,1,
428,Residential Plot,5850000,Al Rehman Garden,5.0,2 weeks ago,1,
429,Residential Plot,5000000,Al Rehman Garden,5.0,2 weeks ago,1,
430,Residential Plot,5000000,Al Rehman Garden,5.0,2 weeks ago,1,
431,Residential Plot,18000000,Al Rehman Garden,20.0,2 weeks ago,1,
432,Residential Plot,3750000,Al Rehman Garden,5.0,2 weeks ago,1,
433,Plot File,285000,Al Rehman Garden,3.5,2 weeks ago,1,
434,Residential Plot,1785000,Al Rehman Garden,3.5,2 weeks ago,1,
435,Plot File,340000,Al Rehman Garden,5.0,2 weeks ago,1,
436,Residential Plot,2500000,Al Rehman Garden,5.0,2 weeks ago,1,
437,Commercial Plot,7070000,Al Rehman Garden,4.0,2 weeks ago,1,
438,Commercial Plot,7070000,Al Rehman Garden,4.0,2 weeks ago,1,
439,Plot File,275000,Al Rehman Garden,3.5,2 weeks ago,1,
440,Plot File,350000,Al Rehman Garden,5.0,2 weeks ago,1,
441,Plot File,425000,Al Rehman Garden,7.0,2 weeks ago,1,
442,Commercial Plot,3850000,Al Rehman Garden,2.0,2 weeks ago,1,
443,Plot File,620000,Al Rehman Garden,3.5,2 weeks ago,1,
444,Plot File,300000,Al Rehman Garden,5.0,2 weeks ago,1,
445,Plot File,425000,Al Rehman Garden,8.0,2 weeks ago,1,
446,Commercial Plot,3400000,Al Rehman Garden,2.0,2 weeks ago,1,
447,Plot File,800000,Al Rehman Garden,14.0,2 weeks ago,1,
448,Plot File,285000,Al Rehman Garden,3.5,2 weeks ago,1,
449,Plot File,340000,Al Rehman Garden,5.0,2 weeks ago,1,
450,Commercial Plot,6800000,Al Rehman Garden,4.0,2 weeks ago,1,
451,Plot File,1050000,Al Rehman Garden,20.0,2 weeks ago,1,
452,Commercial Plot,6000000,Al Rehman Garden,4.0,2 weeks ago,1,
453,Plot File,475000,Al Rehman Garden,10.0,2 weeks ago,1,
454,Plot File,200000,Al Rehman Garden,3.0,2 weeks ago,1,
455,Commercial Plot,6700000,Al Rehman Garden,2.0,2 weeks ago,1,
456,Plot File,1400000,Al Rehman Garden,10.0,2 weeks ago,1,
457,Plot File,1000000,Al Rehman Garden,8.0,2 weeks ago,1,
458,Plot File,850000,Al Rehman Garden,5.0,2 weeks ago,1,
459,Commercial Plot,9000000,Al Rehman Garden,2.0,2 weeks ago,1,
460,Commercial Plot,9000000,Al Rehman Garden,2.0,2 weeks ago,1,
461,Commercial Plot,21000000,Al Rehman Garden,5.0,2 weeks ago,1,
462,Commercial Plot,17200000,Al Rehman Garden,4.0,2 weeks ago,1,
463,Commercial Plot,21000000,Al Rehman Garden,5.0,2 weeks ago,1,
464,Commercial Plot,17200000,Al Rehman Garden,4.0,2 weeks ago,1,
465,Residential Plot,2500000,Al Rehman Garden,5.0,2 weeks ago,1,
466,Plot File,285000,Al Rehman Garden,3.5,2 weeks ago,1,
467,Plot File,285000,Al Rehman Garden,3.5,2 weeks ago,1,
468,Plot File,1785000,Al Rehman Garden,3.5,2 weeks ago,1,
469,Plot File,340000,Al Rehman Garden,5.0,2 weeks ago,1,
470,Plot File,340000,Al Rehman Garden,5.0,2 weeks ago,1,
471,Residential Plot,2500000,Al Rehman Garden,5.0,2 weeks ago,1,
472,Plot File,285000,Al Rehman Garden,3.5,2 weeks ago,1,
473,Plot File,1785000,Al Rehman Garden,3.5,2 weeks ago,1,
474,Plot File,285000,Al Rehman Garden,3.5,2 weeks ago,1,
475,Plot File,1785000,Al Rehman Garden,3.5,2 weeks ago,1,
476,Plot File,340000,Al Rehman Garden,5.0,2 weeks ago,1,
477,Residential Plot,2500000,Al Rehman Garden,5.0,2 weeks ago,1,
478,Commercial Plot,7070000,Al Rehman Garden,4.0,2 weeks ago,1,
479,Commercial Plot,7070000,Al Rehman Garden,4.0,2 weeks ago,1,
480,Commercial Plot,7070000,Al Rehman Garden,4.0,2 weeks ago,1,
481,Residential Plot,11000000,Al Rehman Garden,10.0,2 weeks ago,1,
482,Plot File,2500000,Al Rehman Garden,5.0,2 weeks ago,1,1660000.0
483,Plot File,2400000,Al Rehman Garden,3.5,6 hours ago,1,1340000.0
484,Plot File,7070000,Al Rehman Garden,4.0,2 weeks ago,1,
485,Residential Plot,2500000,Al Rehman Garden,5.0,2 weeks ago,1,
486,Plot File,285000,Al Rehman Garden,3.5,2 weeks ago,1,
487,Commercial Plot,7070000,Al Rehman Garden,4.0,2 weeks ago,1,
488,Residential Plot,2500000,Al Rehman Garden,5.0,2 weeks ago,1,1660000.0
489,Residential Plot,1785000,Al Rehman Garden,3.5,2 weeks ago,1,
490,Residential Plot,6000000,Al Rehman Garden,8.0,2 weeks ago,1,
491,Residential Plot,2500000,Al Rehman Garden,5.0,2 weeks ago,1,
492,Residential Plot,4250000,Al Rehman Garden,5.0,2 weeks ago,39,
493,Residential Plot,4250000,Al Rehman Garden,5.0,2 weeks ago,39,
494,Residential Plot,4250000,Al Rehman Garden,5.0,2 weeks ago,39,
495,Residential Plot,4250000,Al Rehman Garden,5.0,2 weeks ago,39,
496,Residential Plot,4250000,Al Rehman Garden,5.0,2 weeks ago,39,
497,Residential Plot,4250000,Al Rehman Garden,5.0,2 weeks ago,39,
498,Plot File,275000,Al Rehman Garden,3.5,1 day ago,1,
499,Residential Plot,2000000,Al Rehman Garden,5.0,1 day ago,1,1320000.0
500,Plot File,1050000,Al Rehman Garden,20.0,2 weeks ago,1,
501,Plot File,800000,Al Rehman Garden,14.0,2 weeks ago,1,
502,Residential Plot,5500000,Al Rehman Garden,8.0,2 weeks ago,1,
503,Residential Plot,6500000,Al Rehman Garden,10.0,2 weeks ago,1,
504,Residential Plot,3300000,Al Rehman Garden,5.0,2 weeks ago,1,
505,Plot File,800000,Al Rehman Garden,14.0,2 weeks ago,1,
506,Residential Plot,5250000,Al Rehman Garden,14.0,2 weeks ago,1,
507,Residential Plot,3900000,Al Rehman Garden,5.0,2 weeks ago,1,
509,Residential Plot,3800000,Al Rehman Garden,5.0,2 weeks ago,12,
510,Residential Plot,4700000,Al Rehman Garden,6.0,2 weeks ago,1,
511,Residential Plot,4200000,Al Rehman Garden,5.0,2 weeks ago,1,
512,Residential Plot,6000000,Al Rehman Garden,5.0,2 weeks ago,40,
513,Residential Plot,6000000,Al Rehman Garden,5.0,2 weeks ago,40,
514,Residential Plot,6000000,Al Rehman Garden,5.0,2 weeks ago,40,
515,Residential Plot,4000000,Al Rehman Garden,5.0,2 weeks ago,1,
516,Residential Plot,9600000,Al Rehman Garden,8.0,2 weeks ago,1,
517,Residential Plot,8000000,Al Rehman Garden,10.0,2 weeks ago,1,
518,Residential Plot,4200000,Al Rehman Garden,5.0,2 weeks ago,1,
519,Residential Plot,9200000,Al Rehman Garden,8.0,2 weeks ago,1,
520,Residential Plot,4300000,Al Rehman Garden,5.0,2 weeks ago,1,
521,Residential Plot,11000000,Al Rehman Garden,10.0,2 weeks ago,1,
522,Residential Plot,4000000,Al Rehman Garden,5.0,2 weeks ago,1,
523,Residential Plot,4000000,Al Rehman Garden,5.0,2 weeks ago,1,
524,Residential Plot,4250000,Al Rehman Garden,5.0,2 weeks ago,1,
525,Residential Plot,4000000,Al Rehman Garden,5.0,2 weeks ago,1,
526,Residential Plot,3750000,Al Rehman Garden,5.0,2 weeks ago,1,
528,Residential Plot,3900000,Al Rehman Garden,5.0,2 weeks ago,1,
529,Residential Plot,3700000,Al Rehman Garden,5.0,2 weeks ago,1,
530,Residential Plot,5500000,Al Rehman Garden,5.0,2 weeks ago,1,
531,Residential Plot,6000000,Al Rehman Garden,5.0,2 weeks ago,1,
532,Residential Plot,6500000,Al Rehman Garden,5.0,2 weeks ago,1,
533,Residential Plot,4200000,Al Rehman Garden,4.0,2 weeks ago,1,
534,Residential Plot,9000000,Al Rehman Garden,10.0,2 weeks ago,1,
535,Residential Plot,4600000,Al Rehman Garden,4.0,2 weeks ago,1,
536,Residential Plot,18000000,Al Rehman Garden,20.0,2 weeks ago,1,
537,Residential Plot,5750000,Al Rehman Garden,5.0,2 weeks ago,1,
538,Residential Plot,5750000,Al Rehman Garden,5.0,2 weeks ago,1,
539,Residential Plot,4075000,Al Rehman Garden,5.0,2 weeks ago,1,
540,Residential Plot,2400000,Al Rehman Garden,3.0,2 weeks ago,1,
541,Residential Plot,2900000,Al Rehman Garden,3.0,2 weeks ago,1,
543,Residential Plot,3000000,Al Rehman Garden,3.0,2 weeks ago,1,
544,Plot File,340000,Al Rehman Garden,5.0,3 weeks ago,1,
545,Plot File,7070000,Al Rehman Garden,4.0,3 weeks ago,41,1480000.0
546,Commercial Plot,7070000,Al Rehman Garden,4.0,3 weeks ago,1,
547,Residential Plot,2500000,Al Rehman Garden,5.0,3 weeks ago,1,
548,Plot File,1090000,Al Rehman Garden,4.0,3 weeks ago,1,
549,Plot File,1090000,Al Rehman Garden,4.0,3 weeks ago,1,
550,Commercial Plot,7070000,Al Rehman Garden,4.0,3 weeks ago,1,
551,Residential Plot,4150000,Al Rehman Garden,5.0,3 weeks ago,1,
552,Residential Plot,4200000,Al Rehman Garden,5.0,3 weeks ago,1,
553,Residential Plot,4000000,Al Rehman Garden,5.0,3 weeks ago,1,
554,Residential Plot,4000000,Al Rehman Garden,5.0,3 weeks ago,1,
555,Residential Plot,3900000,Al Rehman Garden,5.0,3 weeks ago,1,
556,Residential Plot,4000000,Al Rehman Garden,5.0,3 weeks ago,1,
557,Plot File,275000,Al Rehman Garden,3.5,3 weeks ago,1,
558,Plot File,340000,Al Rehman Garden,5.0,3 weeks ago,1,
559,Plot File,350000,Al Rehman Garden,5.0,3 weeks ago,1,
560,Residential Plot,4500000,Al Rehman Garden,4.0,3 weeks ago,1,
561,Residential Plot,3600000,Al Rehman Garden,3.0,3 weeks ago,1,
562,Residential Plot,17500000,Al Rehman Garden,20.0,3 weeks ago,1,
563,Plot File,1964999,Al Rehman Garden,5.0,3 weeks ago,1,1465000.0
564,Commercial Plot,23500000,Al Rehman Garden,4.0,3 weeks ago,1,
565,Residential Plot,6650000,Al Rehman Garden,7.0,3 weeks ago,1,
566,Residential Plot,6400000,Al Rehman Garden,8.0,3 weeks ago,1,
567,Residential Plot,4000000,Al Rehman Garden,5.0,3 weeks ago,1,
568,Residential Plot,6400000,Al Rehman Garden,8.0,3 weeks ago,1,
569,Residential Plot,4000000,Al Rehman Garden,5.0,3 weeks ago,1,
570,Commercial Plot,12000000,Al Rehman Garden,2.0,3 weeks ago,1,
571,Commercial Plot,12500000,Al Rehman Garden,2.0,3 weeks ago,12,
572,Residential Plot,6800000,Al Rehman Garden,5.0,3 weeks ago,42,
573,Residential Plot,9200000,Al Rehman Garden,8.0,3 weeks ago,43,
574,Residential Plot,5500000,Al Rehman Garden,5.0,3 weeks ago,12,
575,Residential Plot,4000000,Al Rehman Garden,5.0,3 weeks ago,12,
576,Commercial Plot,10500000,Al Rehman Garden,2.0,3 weeks ago,12,
577,Commercial Plot,11000000,Al Rehman Garden,2.0,3 weeks ago,12,
578,Residential Plot,9000000,Al Rehman Garden,10.0,3 weeks ago,43,
579,Residential Plot,2950000,Al Rehman Garden,3.0,3 weeks ago,1,
580,Residential Plot,5400000,Al Rehman Garden,5.0,3 weeks ago,12,
581,Plot File,425000,Al Rehman Garden,7.0,3 weeks ago,1,
582,Residential Plot,2375000,Al Rehman Garden,5.0,3 weeks ago,1,
583,Plot File,350000,Al Rehman Garden,5.0,3 weeks ago,1,
584,Residential Plot,1695000,Al Rehman Garden,3.5,3 weeks ago,1,
585,Plot File,275000,Al Rehman Garden,3.5,3 weeks ago,1,
586,Residential Plot,3350000,Al Rehman Garden,3.5,3 weeks ago,12,
587,Commercial Plot,22500000,Al Rehman Garden,4.0,3 weeks ago,1,
588,Residential Plot,5500000,Al Rehman Garden,5.0,3 weeks ago,1,
589,Residential Plot,20000000,Al Rehman Garden,20.0,3 weeks ago,1,
590,Residential Plot,10500000,Al Rehman Garden,10.0,3 weeks ago,44,
591,Residential Plot,18200000,Al Rehman Garden,20.0,3 weeks ago,1,
592,Residential Plot,18000000,Al Rehman Garden,20.0,3 weeks ago,1,
593,Residential Plot,12700000,Al Rehman Garden,10.0,3 weeks ago,1,
594,Residential Plot,15400000,Al Rehman Garden,20.0,3 weeks ago,1,
595,Residential Plot,17000000,Al Rehman Garden,22.0,3 weeks ago,1,
596,Residential Plot,5175000,Al Rehman Garden,5.0,3 weeks ago,1,
597,Residential Plot,4847000,Al Rehman Garden,6.0,3 weeks ago,1,
598,Residential Plot,6000000,Al Rehman Garden,6.0,3 weeks ago,1,
599,Residential Plot,6690000,Al Rehman Garden,6.0,3 weeks ago,1,
600,Residential Plot,5500000,Al Rehman Garden,5.0,4 weeks ago,38,
601,Residential Plot,7000000,Al Rehman Garden,6.0,4 weeks ago,15,
602,Plot File,3250000,Al Rehman Garden,2.0,4 weeks ago,21,
603,Commercial Plot,7070000,Al Rehman Garden,4.0,4 weeks ago,1,
604,Residential Plot,2400000,Al Rehman Garden,3.5,4 weeks ago,12,
605,Residential Plot,5250000,Al Rehman Garden,14.0,4 weeks ago,1,
606,Commercial Plot,24000000,Al Rehman Garden,4.0,4 weeks ago,45,
607,Residential Plot,2500000,Al Rehman Garden,5.0,4 weeks ago,21,
608,Plot File,1365000,Al Rehman Garden,3.0,4 weeks ago,1,
609,Residential Plot,5200000,Al Rehman Garden,7.0,4 weeks ago,1,
610,Residential Plot,6750000,Al Rehman Garden,6.0,4 weeks ago,1,
611,Residential Plot,5250000,Al Rehman Garden,5.0,4 weeks ago,1,
612,Residential Plot,16500000,Al Rehman Garden,20.0,4 weeks ago,1,
613,Residential Plot,9400000,Al Rehman Garden,10.0,4 weeks ago,24,
614,Plot File,1000000,Al Rehman Garden,5.0,4 weeks ago,1,
615,Plot File,620000,Al Rehman Garden,3.5,4 weeks ago,1,
616,Plot File,620000,Al Rehman Garden,3.5,4 weeks ago,1,
617,Residential Plot,1695000,Al Rehman Garden,3.5,1 day ago,1,
618,Residential Plot,7800000,Al Rehman Garden,10.0,4 weeks ago,1,
619,Commercial Plot,10500000,Al Rehman Garden,2.0,4 weeks ago,12,
620,Residential Plot,8500000,Al Rehman Garden,10.0,4 weeks ago,46,
621,Residential Plot,5250000,Al Rehman Garden,5.0,1 month ago,1,
622,Plot File,650000,Al Rehman Garden,2.0,1 month ago,1,
623,Residential Plot,15000000,Al Rehman Garden,20.0,1 month ago,47,
624,Residential Plot,4750000,Al Rehman Garden,5.0,1 month ago,1,
625,Residential Plot,2400000,Al Rehman Garden,3.0,1 month ago,24,
626,Residential Plot,2700000,Al Rehman Garden,3.0,1 month ago,24,
627,Residential Plot,4500000,Al Rehman Garden,5.0,1 month ago,24,
628,Residential Plot,5400000,Al Rehman Garden,5.0,1 month ago,24,
629,Residential Plot,6600000,Al Rehman Garden,6.0,1 month ago,24,
630,Plot File,2375000,Al Rehman Garden,5.0,1 month ago,1,
631,Commercial Plot,7070000,Al Rehman Garden,4.0,1 month ago,1,
632,Commercial Plot,7070000,Al Rehman Garden,4.0,1 month ago,1,
633,Residential Plot,1785000,Al Rehman Garden,3.5,1 month ago,1,
634,Residential Plot,2500000,Al Rehman Garden,5.0,1 month ago,1,
635,Residential Plot,2500000,Al Rehman Garden,5.0,1 month ago,1,
636,Residential Plot,1785000,Al Rehman Garden,3.5,1 month ago,1,
637,Plot File,340000,Al Rehman Garden,5.0,1 month ago,1,
638,Commercial Plot,3850000,Al Rehman Garden,2.0,1 month ago,1,
639,Plot File,350000,Al Rehman Garden,5.0,1 month ago,1,
640,Plot File,1785000,Al Rehman Garden,3.5,1 month ago,1,
641,Residential Plot,3063000,Al Rehman Garden,7.0,1 month ago,1,
642,Plot File,425000,Al Rehman Garden,7.0,1 month ago,1,
643,Residential Plot,2375000,Al Rehman Garden,5.0,1 month ago,1,
644,Plot File,350000,Al Rehman Garden,5.0,1 month ago,1,
645,Residential Plot,1695000,Al Rehman Garden,3.5,1 month ago,1,
646,Plot File,275000,Al Rehman Garden,3.5,1 month ago,1,
647,Residential Plot,3063000,Al Rehman Garden,7.0,1 month ago,1,
648,Plot File,425000,Al Rehman Garden,7.0,1 month ago,1,
649,Residential Plot,2375000,Al Rehman Garden,5.0,1 month ago,1,
650,Plot File,350000,Al Rehman Garden,5.0,1 month ago,1,
651,Residential Plot,1695000,Al Rehman Garden,3.5,1 month ago,1,
652,Plot File,275000,Al Rehman Garden,3.5,1 month ago,1,
653,Residential Plot,5600000,Al Rehman Garden,5.0,1 month ago,1,
654,Residential Plot,4200000,Al Rehman Garden,5.0,1 month ago,1,
655,Residential Plot,4200000,Al Rehman Garden,5.0,1 month ago,1,
656,Residential Plot,3750000,Al Rehman Garden,5.0,2 months ago,1,
657,Residential Plot,2375000,Al Rehman Garden,5.0,2 months ago,1,
658,Residential Plot,3063000,Al Rehman Garden,7.0,2 months ago,1,
659,Plot File,275000,Al Rehman Garden,3.0,2 months ago,1,
660,Residential Plot,2375000,Al Rehman Garden,5.0,2 months ago,1,
661,Residential Plot,3063000,Al Rehman Garden,7.0,2 months ago,1,
662,Residential Plot,9000000,Al Rehman Garden,10.0,2 months ago,1,
663,Plot File,2950000,Al Rehman Garden,5.0,2 months ago,1,1011000.0
664,Residential Plot,1695000,Al Rehman Garden,3.0,3 months ago,1,
665,Plot File,1785000,Al Rehman Garden,3.5,3 months ago,20,
666,Residential Plot,7000000,Al Rehman Garden,10.0,3 months ago,1,
667,Residential Plot,5375000,Al Rehman Garden,5.0,3 months ago,1,
668,Residential Plot,4800000,Al Rehman Garden,4.0,3 months ago,1,
669,Residential Plot,9200000,Al Rehman Garden,10.0,3 months ago,1,
670,Residential Plot,5500000,Al Rehman Garden,5.0,3 months ago,1,
671,Residential Plot,2520000,Al Rehman Garden,3.0,4 months ago,1,
672,Residential Plot,5250000,Al Rehman Garden,5.0,4 months ago,1,
673,Residential Plot,5250000,Al Rehman Garden,5.0,4 months ago,1,
674,Residential Plot,6600000,Al Rehman Garden,6.0,4 months ago,1,
675,Residential Plot,7000000,Al Rehman Garden,10.0,4 months ago,1,
676,Residential Plot,1695000,Al Rehman Garden,3.5,4 months ago,1,1115000.0
677,Residential Plot,2400000,Al Rehman Garden,3.5,3 months ago,1,
678,Residential Plot,2400000,Al Rehman Garden,3.5,3 months ago,1,
679,Residential Plot,7000000,Al Rehman Garden,20.0,3 months ago,1,
680,Commercial Plot,6800000,Al Rehman Garden,4.0,3 months ago,1,
681,Residential Plot,5250000,Al Rehman Garden,14.0,3 months ago,1,
682,Commercial Plot,3850000,Al Rehman Garden,2.0,3 months ago,1,
683,Commercial Plot,3850000,Al Rehman Garden,2.0,3 months ago,1,
684,Commercial Plot,3850000,Al Rehman Garden,2.0,3 months ago,1,
685,Residential Plot,2375000,Al Rehman Garden,5.0,4 months ago,48,
686,Plot File,7000000,Al Rehman Garden,20.0,6 months ago,1,3750000.0
687,Residential Plot,6000000,Al Rehman Garden,5.0,6 months ago,49,
688,Residential Plot,5000000,Al Rehman Garden,5.0,6 months ago,50,
689,Plot File,500000,Al Rehman Garden,3.0,6 months ago,21,
690,Residential Plot,4000000,Al Rehman Garden,5.0,6 months ago,1,
691,Plot File,350000,Al Rehman Garden,5.0,6 months ago,1,
692,Residential Plot,4250000,Al Rehman Garden,5.0,7 months ago,1,
693,Plot File,300000,Al Rehman Garden,5.0,7 months ago,1,
694,Plot File,1550000,Al Rehman Garden,5.0,8 months ago,1,
695,Residential Plot,7200000,Al Rehman Garden,8.0,8 months ago,1,
696,Residential Plot,4350000,Al Rehman Garden,5.0,8 months ago,1,
697,Residential Plot,6700000,Al Rehman Garden,6.0,8 months ago,51,
698,Residential Plot,6000000,Al Rehman Garden,5.0,9 months ago,1,
699,Plot File,275000,Al Rehman Garden,3.5,9 months ago,1,
700,Plot File,350000,Al-Raziq Garden,5.0,1 day ago,7,
701,Residential Plot,3250000,Al-Raziq Garden,5.0,2 weeks ago,1,
702,Residential Plot,3000000,Al-Raziq Garden,5.0,3 weeks ago,15,1800000.0
703,Plot File,350000,Al-Raziq Garden,5.0,1 day ago,7,
704,Plot File,200000,Al-Raziq Garden,3.0,1 day ago,7,
705,Residential Plot,1800000,Al-Raziq Garden,3.0,1 day ago,16,
706,Plot File,625000,Al-Raziq Garden,5.0,1 day ago,16,
707,Residential Plot,3800000,Al-Raziq Garden,6.0,4 days ago,48,
708,Residential Plot,1450000,Al-Raziq Garden,3.0,3 hours ago,52,
709,Residential Plot,2250000,Al-Raziq Garden,5.0,3 hours ago,52,
710,Plot File,600000,Al-Raziq Garden,1.3,2 weeks ago,1,
711,Plot File,448000,Al-Raziq Garden,3.5,2 weeks ago,1,
712,Residential Plot,2240000,Al-Raziq Garden,3.5,2 weeks ago,1,
713,Residential Plot,1725000,Al-Raziq Garden,3.0,2 weeks ago,48,
714,Residential Plot,3300000,Al-Raziq Garden,5.0,2 weeks ago,1,
