,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
131,Residential Plot,PKR19 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
132,Residential Plot,PKR22 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
133,Residential Plot,PKR35 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
134,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,PKR4.5 Lakh,PKR26.31 Thousand,42 Months
135,Residential Plot,PKR72 Lakh,"New Lahore City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,,PKR7.2 Lakh,PKR35 Thousand,42 Months
136,Residential Plot,PKR27 Lakh,"New Lahore City, Lahore, Punjab",-,3 Marla,For Sale,-,4 days ago,,PKR2.7 Lakh,PKR18.21 Thousand,42 Months
137,Commercial Plot,PKR2.3 Crore,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
138,Residential Plot,PKR52.5 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Security Staff",PKR10.5 Lakh,PKR66 Thousand,20 Months
139,Residential Plot,PKR20 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
140,Residential Plot,PKR42 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
141,Residential Plot,PKR56 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
142,Residential Plot,PKR60 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
143,Residential Plot,PKR1.3 Crore,"New Lahore City, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
144,Residential Plot,PKR40 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Sewerage,Electricity,Water Supply",,,
145,Residential Plot,PKR19 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
146,Residential Plot,PKR18.5 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
147,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
148,Residential Plot,PKR35 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
