,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
138,Residential Plot,PKR30 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
139,Residential Plot,PKR35 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
140,Residential Plot,PKR28 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
141,Residential Plot,PKR47 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
142,Residential Plot,PKR48 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
143,Residential Plot,PKR50 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
144,Residential Plot,PKR52 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
145,Residential Plot,PKR85 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
146,Residential Plot,PKR2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
147,Residential Plot,PKR70 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
148,Residential Plot,PKR28 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
149,Residential Plot,PKR60 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
150,Residential Plot,PKR1.15 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,11 Marla,For Sale,-,1 week ago,
151,Residential Plot,PKR50 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
152,Residential Plot,PKR30 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
153,Residential Plot,PKR55 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
154,Residential Plot,PKR30 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
155,Residential Plot,PKR1.45 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
156,Residential Plot,PKR75 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
157,Residential Plot,PKR1.3 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
158,Residential Plot,PKR30 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
159,Residential Plot,PKR31 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
160,Residential Plot,PKR31 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
161,Residential Plot,PKR32 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
162,Residential Plot,PKR32 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
163,Residential Plot,PKR40 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
164,Residential Plot,PKR40 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
165,Residential Plot,PKR40 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
166,Residential Plot,PKR45 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
167,Residential Plot,PKR45 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
168,Residential Plot,PKR45 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
169,Residential Plot,PKR45 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
