,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
25,Residential Plot,PKR5.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,"Park Facing,Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
26,Residential Plot,PKR3.15 Crore,"Valencia Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,6 days ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff,Other Facilities"
27,Residential Plot,PKR2.75 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
28,Residential Plot,PKR1 Crore,"Valencia Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
29,Residential Plot,PKR6.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
30,Residential Plot,PKR3 Crore,"Valencia Housing Society, Lahore, Punjab",-,1.2 Kanal,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
31,Residential Plot,PKR3.15 Crore,"Valencia Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
32,Residential Plot,PKR2.4 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
33,Residential Plot,PKR3.75 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff"
34,Residential Plot,PKR2.25 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
