,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
101,Residential Plot,PKR31 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
102,Residential Plot,PKR30.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
103,Residential Plot,PKR30.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
104,Residential Plot,PKR26.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
105,Residential Plot,PKR26.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
106,Residential Plot,PKR39.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
107,Residential Plot,PKR39.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
108,Residential Plot,PKR39.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
109,Residential Plot,PKR39.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
110,Residential Plot,PKR39.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
111,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
112,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
113,Residential Plot,PKR30.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
114,Residential Plot,PKR30.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
115,Residential Plot,PKR27.25 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,8 hours ago,
116,Residential Plot,PKR43 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
117,Residential Plot,PKR45 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply"
118,Residential Plot,PKR31 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply"
119,Residential Plot,PKR29 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply"
120,Residential Plot,PKR25 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply"
121,Residential Plot,PKR32 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply"
122,Residential Plot,PKR42 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply"
123,Residential Plot,PKR40 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply"
124,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
125,Residential Plot,PKR33 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
126,Residential Plot,PKR39 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
127,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
128,Residential Plot,PKR40 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall"
129,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,
130,Residential Plot,PKR27.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Other Nearby Places"
131,Residential Plot,PKR34 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply,Boundary Wall"
132,Residential Plot,PKR35 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall"
133,Residential Plot,PKR29 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall"
134,Residential Plot,PKR28 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
135,Residential Plot,PKR34 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
136,Residential Plot,PKR44 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,
137,Residential Plot,PKR46 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,
138,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
139,Residential Plot,PKR27.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
140,Residential Plot,PKR31 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
141,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
142,Residential Plot,PKR26 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
143,Residential Plot,PKR26.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
144,Residential Plot,PKR26.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
145,Residential Plot,PKR27.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
146,Residential Plot,PKR27.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
147,Residential Plot,PKR26 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
148,Residential Plot,PKR26 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
149,Residential Plot,PKR44 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
150,Residential Plot,PKR42 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
151,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
152,Residential Plot,PKR32 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
