,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
114,Residential Plot,PKR72 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
115,Residential Plot,PKR71 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
116,Residential Plot,PKR72 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
117,Residential Plot,PKR1.08 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
118,Residential Plot,PKR71 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
119,Residential Plot,PKR72 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
120,Residential Plot,PKR1.08 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
121,Residential Plot,PKR71 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
122,Residential Plot,PKR72 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
123,Residential Plot,PKR1.08 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
124,Residential Plot,PKR90 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
125,Residential Plot,PKR90 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
126,Residential Plot,PKR1.75 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff,Other Facilities",,,
127,Residential Plot,PKR1.05 Crore,"Defence Road, Lahore, Punjab",-,5.5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff,Other Facilities",,,
128,Residential Plot,PKR1.25 Crore,"Defence Road, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff,Other Facilities",,,
129,Commercial Plot,PKR2.04 Arab,"Defence Road, Lahore, Punjab",-,63 Kanal,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply,Sui Gas",,,
130,Commercial Plot,PKR17 Crore,"Defence Road, Lahore, Punjab",-,5 Kanal,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply,Sui Gas",,,
131,Residential Plot,PKR2.2 Crore,"Defence Road, Lahore, Punjab",-,14 Marla,For Sale,-,1 week ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
132,Residential Plot,PKR1.45 Crore,"Defence Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Corner,Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
133,Residential Plot,PKR2 Crore,"Defence Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants",,,
134,Commercial Plot,PKR2.43 Arab,"Defence Road, Lahore, Punjab",-,54 Kanal,For Sale,-,1 week ago,,,,
135,Commercial Plot,PKR5 Crore,"Defence Road, Lahore, Punjab",-,2.2 Kanal,For Sale,-,1 week ago,"Possesion,Corner,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
136,Residential Plot,PKR84 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
137,Residential Plot,PKR1.1 Crore,"Defence Road, Lahore, Punjab",-,5.8 Marla,For Sale,-,2 weeks ago,,,,
138,Commercial Plot,PKR7.2 Crore,"Defence Road, Lahore, Punjab",-,18 Marla,For Sale,-,2 weeks ago,,,,
139,Commercial Plot,PKR28 Crore,"Defence Road, Lahore, Punjab",-,3.3 Kanal,For Sale,-,2 weeks ago,,,,
140,Residential Plot,PKR90 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
141,Commercial Plot,PKR3.5 Crore,"Defence Road, Lahore, Punjab",-,9.3 Marla,For Sale,-,2 weeks ago,,,,
142,Residential Plot,PKR87 Lakh,"Defence Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
