,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
43,Residential Plot,PKR2.3 Crore,"Izmir Town, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,
44,Residential Plot,PKR1 Crore,"Izmir Town, Lahore, Punjab",-,4.5 Marla,For Sale,-,5 days ago,
45,Residential Plot,PKR1 Crore,"Izmir Town, Lahore, Punjab",-,4.5 Marla,For Sale,-,5 days ago,
46,Residential Plot,PKR1 Crore,"Izmir Town, Lahore, Punjab",-,4.5 Marla,For Sale,-,5 days ago,
47,Residential Plot,PKR1.7 Crore,"Izmir Town, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
48,Residential Plot,PKR1.1 Crore,"Izmir Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
49,Residential Plot,PKR1.25 Crore,"Izmir Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
50,Residential Plot,PKR1.4 Crore,"Izmir Town, Lahore, Punjab",-,6 Marla,For Sale,-,1 week ago,
51,Residential Plot,PKR2.2 Crore,"Izmir Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
52,Residential Plot,PKR2.15 Crore,"Izmir Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
53,Residential Plot,PKR1.95 Crore,"Izmir Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
54,Residential Plot,PKR3.7 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
55,Residential Plot,PKR2.25 Crore,"Izmir Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
56,Residential Plot,PKR3.25 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
57,Residential Plot,PKR3.5 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
58,Residential Plot,PKR3.7 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
59,Residential Plot,PKR2.9 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
60,Residential Plot,PKR5.5 Crore,"Izmir Town, Lahore, Punjab",-,1.9 Kanal,For Sale,-,1 week ago,
61,Residential Plot,PKR13.5 Crore,"Izmir Town, Lahore, Punjab",-,4 Kanal,For Sale,-,1 week ago,
62,Residential Plot,PKR8 Crore,"Izmir Town, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
63,Commercial Plot,PKR10 Crore,"Izmir Town, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"Sewerage,Electricity,Water Supply,Sui Gas"
64,Commercial Plot,PKR7.8 Crore,"Izmir Town, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
65,Residential Plot,PKR3.75 Crore,"Izmir Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
