,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
82,Residential Plot,PKR97 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
83,Residential Plot,PKR50 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"File,Balloted,Sewerage,Electricity,Water Supply",,,
84,Residential Plot,PKR62 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
85,Residential Plot,PKR31 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,3.5 Marla,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
86,Residential Plot,PKR70 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
87,Residential Plot,PKR55 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
88,Residential Plot,PKR46 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
89,Residential Plot,PKR47.7 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 hours ago,"Possesion,File,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff",,,
90,Residential Plot,PKR57 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
91,Residential Plot,PKR33 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
92,,,,,,,,,,,,
93,Residential Plot,PKR66 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
94,Residential Plot,PKR1 Crore,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
95,Residential Plot,PKR1.05 Crore,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
96,Residential Plot,PKR1.09 Crore,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
97,Residential Plot,PKR3.2 Crore,"Central Park Housing Scheme, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,,,,
98,Residential Plot,PKR75 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
99,Residential Plot,PKR1 Crore,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
100,Residential Plot,PKR65 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
101,Residential Plot,PKR35 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
102,Residential Plot,PKR56 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply",,,
103,Residential Plot,PKR72 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
104,Residential Plot,PKR1.05 Crore,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Corner,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
105,Residential Plot,PKR70 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
106,Residential Plot,PKR72 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms)",,,
107,Residential Plot,PKR50 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Balloted,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff",,,
108,Residential Plot,PKR66 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff",,,
109,Residential Plot,PKR96 Lakh,"Central Park Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff",,,
