,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
91,Residential Plot,PKR23 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
92,Residential Plot,PKR65 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
93,Residential Plot,PKR55 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
94,Residential Plot,PKR75 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
95,Residential Plot,PKR20 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
96,Residential Plot,PKR68 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
97,Residential Plot,PKR20 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
98,Residential Plot,PKR30 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
99,Residential Plot,PKR1 Crore,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
100,Residential Plot,PKR40 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Electricity,Water Supply,Sui Gas,Boundary Wall"
101,Residential Plot,PKR40 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Electricity,Water Supply,Sui Gas,Boundary Wall"
102,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
103,Residential Plot,PKR75 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Electricity,Water Supply,Sui Gas,Boundary Wall"
104,Residential Plot,PKR60 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
105,Residential Plot,PKR57 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
106,Residential Plot,PKR55 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Electricity,Sui Gas,Boundary Wall"
107,Residential Plot,PKR57 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
108,Commercial Plot,PKR95 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
109,Commercial Plot,PKR95 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
110,Residential Plot,PKR28 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,6.4 Marla,For Sale,-,3 weeks ago,Other Facilities
111,Residential Plot,PKR32 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
112,Residential Plot,PKR92 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
113,Residential Plot,PKR50 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,11.8 Marla,For Sale,-,4 weeks ago,
114,Residential Plot,PKR30 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
115,Residential Plot,PKR95 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
116,Residential Plot,PKR90 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
117,Residential Plot,PKR1.05 Crore,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
118,Residential Plot,PKR75 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
119,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
120,Residential Plot,PKR58 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
121,Residential Plot,PKR25 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply"
