,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
294,Residential Plot,PKR35.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
295,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
296,Residential Plot,PKR13 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
297,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
298,Residential Plot,PKR11.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
299,Commercial Plot,PKR60 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
300,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
301,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,PKR2.5 Lakh,PKR12.5 Thousand,44 Months
302,Commercial Plot,PKR60 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,4 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service",,,
303,Residential Plot,PKR19.75 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
304,Residential Plot,PKR14 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
305,Residential Plot,PKR20 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
306,Residential Plot,PKR19.75 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
307,Residential Plot,PKR20 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
308,Residential Plot,PKR29 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,PKR7.5 Lakh,PKR25 Thousand,48 Months
309,Residential Plot,PKR50 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,,PKR12 Lakh,PKR48,48 Months
310,Residential Plot,PKR29 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,PKR7.5 Lakh,PKR25 Thousand,48 Months
311,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 weeks ago,,,,
312,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Corner,Park Facing,Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff",,,
313,Residential Plot,PKR25 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms)",,,
314,Residential Plot,PKR22 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,PKR7.5 Lakh,PKR25 Thousand,48 Months
315,Residential Plot,PKR50 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",PKR12 Lakh,PKR50 Thousand,40 Months
316,Residential Plot,PKR40 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,4 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",PKR10 Lakh,PKR40 Thousand,40 Months
