,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
324,Residential Plot,PKR65 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,"Possesion,Corner,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
325,Residential Plot,PKR5.25 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1.6 Kanal,For Sale,-,9 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
326,Residential Plot,PKR72 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,7 Marla,For Sale,-,9 hours ago,
327,Residential Plot,PKR5.75 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1.6 Kanal,For Sale,-,9 hours ago,
328,Residential Plot,PKR52 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,
329,Residential Plot,PKR73 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,9 hours ago,
330,Residential Plot,PKR2.6 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
331,Residential Plot,PKR2.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
332,Residential Plot,PKR2.7 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
333,Residential Plot,PKR70 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff"
334,Residential Plot,PKR71 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff"
335,Residential Plot,PKR71 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places"
336,Residential Plot,PKR2.2 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
337,Residential Plot,PKR2.55 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
338,Residential Plot,PKR2.8 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
339,Residential Plot,PKR58 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,7 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
340,Residential Plot,PKR2.58 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
341,Residential Plot,PKR2.6 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
342,Residential Plot,PKR1.9 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
343,Residential Plot,PKR2.56 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
344,Residential Plot,PKR1.9 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
345,Residential Plot,PKR1.8 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
