,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
116,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
117,Residential Plot,PKR1.2 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
118,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
119,Residential Plot,PKR2.4 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,
120,Residential Plot,PKR1.85 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,8 hours ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
121,Residential Plot,PKR1.9 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
122,Residential Plot,PKR53 Lakh,"Chinar Bagh, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,
123,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
124,Residential Plot,PKR28 Lakh,"Chinar Bagh, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
125,Residential Plot,PKR1 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
126,Residential Plot,PKR80 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
127,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
128,Residential Plot,PKR1 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
129,Commercial Plot,PKR1.75 Crore,"Chinar Bagh, Lahore, Punjab",-,6 Marla,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
130,Residential Plot,PKR2.5 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,"Possesion,Corner,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
