,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
165,Residential Plot,PKR20 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
166,Residential Plot,PKR19 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
167,Residential Plot,PKR85 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
168,Residential Plot,PKR42 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
169,Residential Plot,PKR40 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
170,Residential Plot,PKR78 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,,,,
171,Residential Plot,PKR39 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
172,Residential Plot,PKR37 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
173,Residential Plot,PKR26 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
174,Residential Plot,PKR1.05 Crore,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,,,,
175,Residential Plot,PKR27.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
176,Plot File,PKR64 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,,,,
177,Residential Plot,PKR17 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
178,Residential Plot,PKR25 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
179,Residential Plot,PKR34 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,,,,
180,Residential Plot,PKR33.5 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,,,,
181,Residential Plot,PKR30 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,,,,
182,Residential Plot,PKR25.5 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,10 hours ago,"Sewerage,Electricity,Water Supply",,,
183,Residential Plot,PKR18 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,10 hours ago,"Sewerage,Electricity,Water Supply",,,
184,Residential Plot,PKR65 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,10 hours ago,"Sewerage,Electricity,Water Supply",,,
185,Plot File,PKR21.75 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
