,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
94,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
95,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
96,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,4 days ago,,,,
97,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3 Marla,For Sale,-,4 days ago,,,,
98,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,4 days ago,,,,
99,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3 Marla,For Sale,-,4 days ago,,,,
100,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
101,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,4 days ago,,,,
102,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
103,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
104,Residential Plot,PKR50 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
105,Residential Plot,PKR20 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
106,Plot File,PKR11.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
107,Residential Plot,PKR42 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 day ago,"Corner,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
108,Residential Plot,PKR65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
109,Residential Plot,PKR35 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
110,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
111,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
112,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
113,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
114,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
115,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
116,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
