,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
93,Residential Plot,PKR1.1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply",,,
94,Residential Plot,PKR23 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
95,Residential Plot,PKR30 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
96,Residential Plot,PKR35 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
97,Residential Plot,PKR33 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
98,Residential Plot,PKR90 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
99,Residential Plot,PKR92 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
100,Residential Plot,PKR95 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
101,Residential Plot,PKR1.05 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
102,Residential Plot,PKR1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
